Text Content,Code,has_code,len,aa,begauth,first_turn,last_turn,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau
Pls compress the core file (it should compress nicely) and share it using your favorite file sharing service.,Solution Discussion,False,109,CONTRIBUTOR,False,False,False,1.0,0.1353383459,0.5,0.2875318066,0.2280802907,0.7719197093,0.0007382360491,0.001171121972
Box should work in this case.,Solution Discussion,False,29,CONTRIBUTOR,False,False,False,0.3333333333,0.04511278195,1.0,0.2900763359,0.2280802907,0.7719197093,0.0007382360491,0.001171121972
Ok. uploading to https://ibm.box.com/s/zjjc76l8o7yac05y5sqvqjywdee0qpx3 (all public open source so protection not needed including the code),Task Progress,False,140,NONE,True,False,False,1.0,0.1127819549,1.0,0.2926208651,0.2282836992,0.7717163008,0.001171121972,0.002379441884
I don't have access.,Social Conversation,False,20,CONTRIBUTOR,False,False,False,1.0,0.03007518797,1.0,0.2951653944,0.2286969769,0.7713030231,0.002379441884,0.004233616147
Ok I'm not that familar with Box.,Social Conversation,False,33,NONE,True,False,False,1.0,0.05263157895,0.5,0.2977099237,0.2294323002,0.7705676998,0.004233616147,0.006261517055
Let's try OneDrive -> https://1drv.ms/u/s!ApVqcIDT57-flq5Z_z3td2RT1aZGpw?e=g8Xf6Q,Social Conversation,False,81,NONE,True,False,False,0.5714285714,0.03007518797,1.0,0.3002544529,0.2294323002,0.7705676998,0.004233616147,0.006261517055
"For Box, you need to change the permissions and create a shared link.",Social Conversation,False,69,CONTRIBUTOR,False,False,False,1.0,0.0977443609,0.3333333333,0.3027989822,0.2305198431,0.7694801569,0.006261517055,1.0
Anyway the OneDrive download worked.,Social Conversation,False,36,CONTRIBUTOR,False,False,False,0.3846153846,0.03759398496,0.6666666667,0.3053435115,0.2305198431,0.7694801569,0.006261517055,1.0
I copied the core to triage/openj9-7684,Task Progress,False,39,CONTRIBUTOR,False,False,False,0.6153846154,0.06015037594,1.0,0.3078880407,0.2305198431,0.7694801569,0.006261517055,1.0
Is there any news on this.,Task Progress,False,26,NONE,True,False,False,0.6,0.04511278195,0.5,0.31043257,0.404206657,0.595793343,1.0,0.004984524022
I continue to get these exceptions - today was on windows.,Bug Reproduction,False,58,NONE,True,False,False,1.0,0.07518796992,1.0,0.3129770992,0.404206657,0.595793343,1.0,0.004984524022
We've been focused on shipping the 0.18 release and haven't gotten to the bottom of this yet.,Task Progress,False,93,MEMBER,False,False,False,1.0,0.1353383459,0.5,0.3155216285,0.4050724031,0.5949275969,0.004984524022,1.06e-05
It's targeted for 0.19 so expect progress as we ramp on that release,Task Progress,False,68,MEMBER,False,False,False,0.7222222222,0.0977443609,1.0,0.3180661578,0.4050724031,0.5949275969,0.004984524022,1.06e-05
@ChengJin01 Can you take a look at this after the 0.18 issue you're looking at is dealt with?,Contribution and Commitment,False,93,MEMBER,False,False,False,1.0,0.1353383459,1.0,0.320610687,0.4050742491,0.5949257509,1.06e-05,0.001000256707
Will investigate later after addressing the issue at #8140.,Contribution and Commitment,False,59,CONTRIBUTOR,False,False,False,1.0,0.06766917293,1.0,0.3231552163,0.4052479805,0.5947520195,0.001000256707,5.07e-05
Thanks for the update.,Social Conversation,False,22,NONE,True,False,False,0.1428571429,0.03007518797,0.25,0.3256997455,0.4052567842,0.5947432158,5.07e-05,0.1962918967
I'm surprised no-one else has found yet - perhaps we just do more rat checks than some.,Investigation and Exploration,False,87,NONE,True,False,False,0.6071428571,0.1278195489,0.5,0.3282442748,0.4052567842,0.5947432158,5.07e-05,0.1962918967
"Will have to stick to hotspot for now (I try and run j9 much of the time as I want to flush out the issues, but can't recommend).",Investigation and Exploration,False,129,NONE,True,False,False,1.0,0.2105263158,0.75,0.3307888041,0.4052567842,0.5947432158,5.07e-05,0.1962918967
Happy to try out a nightly to stick with if fairly stable & might address issue.,Investigation and Exploration,False,80,NONE,True,False,False,0.5357142857,0.1127819549,1.0,0.3333333333,0.4052567842,0.5947432158,5.07e-05,0.1962918967
"According to the failure in the description, the exception was thrown out in the code at rtverfiy.c as follows:
CODE
against the failing method in the core dump at triage/openj9-7684:
CODE
with the same bytecode as follows:
[GregorSamsa.template_bytecode.txt] URL 
CODE
Apparently the bytecode for invokespecial was calling an CODE method, in which case
the verifier was supposed to check whether this is an instance initialization method or not in the code below:
CODE
So it doesn't make any sense to set up CODEunless the constant pool of the ROM class or CODE got messed up or incorrectly laid down during the creation through the XSLT processing, in which case the value of J9UTF8_DATA(J9ROMNAMEANDSIGNATURE_NAME(
J9ROMMETHODREF_NAMEANDSIGNATURE((J9ROMMethodRef *) info)))[0] is not equal to CODE.",Investigation and Exploration,True,812,CONTRIBUTOR,False,False,False,1.0,1.0,1.0,0.3358778626,0.4393500983,0.5606499017,0.1962918967,0.000219099957
"@planetf1 , I am wondering whether it is possible to reproduce the issue locally (the specific steps to do so), in which case we are able to manually compile a build with debugging info/messages to figure out what really happened to the code (the problem should be independent of platforms).",Bug Reproduction,False,291,CONTRIBUTOR,False,False,False,1.0,0.3759398496,1.0,0.3384223919,0.4393881531,0.5606118469,0.000219099957,0.0233304665
"I just followed the guide line at https://egeria.odpi.org/open-metadata-resources/open-metadata-tutorials/building-egeria-tutorial/task-building-egeria-source.html to build the open-sourced egeria project and managed to reproduce the ClassFormatError exception on Ubuntu 16.04 (the same exception detected at https://github.com/eclipse/openj9/issues/7684#issuecomment-549759371 / the original VerifyError exception not yet detected so far) as follows:
[ClassFormatError_GregorSamsa.txt] URL 
CODE
Given that the issue only occurs intermittently,  I will try to compile a debug build to capture the error to determine where exactly this exception comes from.",Investigation and Exploration,True,660,CONTRIBUTOR,False,False,False,1.0,0.5714285714,1.0,0.3409669211,0.4434403475,0.5565596525,0.0233304665,0.03715256715
I compile a debug build with a piece of code everywhere before the CODE exception occurs to trigger a crash but it doesn't work so far.,Investigation and Exploration,True,135,CONTRIBUTOR,False,False,False,1.0,0.1954887218,0.5,0.3435114504,0.4498932585,0.5501067415,0.03715256715,0.03394128121
Will try adding tracepoints in code to see how it goes.,Task Progress,False,55,CONTRIBUTOR,False,False,False,0.4230769231,0.08270676692,1.0,0.3460559796,0.4498932585,0.5501067415,0.03715256715,0.03394128121
"The further investigation shows as follows:
[1] the CODE exception never occurred on the latest release & nightly build downloaded from AdoptOpenjdk.",Investigation and Exploration,True,150,CONTRIBUTOR,False,False,False,0.5,0.1654135338,0.1666666667,0.3486005089,0.4557884115,0.5442115885,0.03394128121,0.003566914598
"Also, it can't be reproduced with the locally compiled build or personal build with the latest changes.",Bug Reproduction,False,103,CONTRIBUTOR,False,False,False,0.3863636364,0.1278195489,0.3333333333,0.3511450382,0.4557884115,0.5442115885,0.03394128121,0.003566914598
"[2] the exception almost occurs every time on the openj9-0.17.0 release build (from AdoptOpenjdk)
CODE
with the following steps:
CODE",Investigation and Exploration,True,136,CONTRIBUTOR,False,False,False,0.5454545455,0.1804511278,0.5,0.3536895674,0.4557884115,0.5442115885,0.03394128121,0.003566914598
[3] the exception only occurs with JIT on and was never triggered with JIT off so far.,Investigation and Exploration,False,86,CONTRIBUTOR,False,False,False,0.3863636364,0.1278195489,0.6666666667,0.3562340967,0.4557884115,0.5442115885,0.03394128121,0.003566914598
"Meanwhile, the collected core dumps indicate the top of java stack straces always remains in JIT as follows:
CODE

Based on the analysis above, we need the JIT team to get involved in to check what happened to JIT in such case.",Investigation and Exploration,True,230,CONTRIBUTOR,False,False,False,1.0,0.3308270677,0.8333333333,0.358778626,0.4557884115,0.5442115885,0.03394128121,0.003566914598
FYI @fjeremic,Contribution and Commitment,False,13,CONTRIBUTOR,False,False,False,0.04545454545,0.01503759398,1.0,0.3613231552,0.4557884115,0.5442115885,0.03394128121,0.003566914598
"Following the java stack traces above:
CODE
[class_bytes.txt] URL 
The passed-in class file can be written to a file as .class, in which case we are able to learn whether the constant pool of this class was corrupted.",Investigation and Exploration,True,220,CONTRIBUTOR,False,False,False,1.0,0.3157894737,1.0,0.3638676845,0.4564079375,0.5435920625,0.003566914598,0.001811662331
"Just dumped the hex value from the core dump above to a .class file
CODE
[GregorSamsa.class.txt] URL 

and it ended up with the ClassFormatError exception as follows:
CODE
against the code with the newly added tracepoint:
CODE

Also tried with Hospot and end up with pretty much the similar error detected in the constant pool:
CODE
So the VM did thing right from the verification perspective when the error was captured in the constant pool of this class.",Investigation and Exploration,True,467,CONTRIBUTOR,False,False,False,1.0,0.6541353383,0.5,0.3664122137,0.4567225994,0.5432774006,0.001811662331,0.08907149035
Now the question is why & how the passed-in class bytes got messed up?,Investigation and Exploration,False,70,CONTRIBUTOR,False,False,False,0.1609195402,0.1052631579,1.0,0.368956743,0.4567225994,0.5432774006,0.001811662331,0.08907149035
jdk11_openj9_0_17_0/bin/java  -cp .,Investigation and Exploration,False,35,MEMBER,False,False,False,0.3125,0.03759398496,0.3333333333,0.3715012723,0.4721931427,0.5278068573,0.08907149035,0.005002918608
"GregorSamsa

Does Hotspot generate a similar error message for this class?",Investigation and Exploration,False,76,MEMBER,False,False,False,0.75,0.09022556391,0.6666666667,0.3740458015,0.4721931427,0.5278068573,0.08907149035,0.005002918608
I'm wondering if there is a behaviour difference in how we treat it vs the RI.,Investigation and Exploration,False,78,MEMBER,False,False,False,1.0,0.1203007519,1.0,0.3765903308,0.4721931427,0.5278068573,0.08907149035,0.005002918608
"GregorSamsa
> 
> Does Hotspot generate a similar error message for this class?",Investigation and Exploration,False,80,CONTRIBUTOR,False,False,False,0.4193548387,0.0977443609,0.2,0.3791348601,0.4730620837,0.5269379163,0.005002918608,4.74e-05
"The class (generated by XLST with OpenJ9) has a bogus entry in the constant pool (index= 68, string = CODE) as follows:
!",Investigation and Exploration,True,122,CONTRIBUTOR,False,False,False,0.7096774194,0.1654135338,0.4,0.3816793893,0.4730620837,0.5269379163,0.005002918608,4.74e-05
"[image] URL 

in which case it can be captured by both OpenJ9 and Hotspot and it doesn't matter how to explain the error in verifier at least for the moment .",Investigation and Exploration,False,160,CONTRIBUTOR,False,False,False,1.0,0.2330827068,0.6,0.3842239186,0.4730620837,0.5269379163,0.005002918608,4.74e-05
"However, the while application runs good with Hotspot, which means there is no bad class bytes generated by XLST on Hostpot.",Investigation and Exploration,False,124,CONTRIBUTOR,False,False,False,0.6774193548,0.1578947368,0.8,0.3867684478,0.4730620837,0.5269379163,0.005002918608,4.74e-05
"That is to say, the generated bad class bytes only occurs on OpenJ9 with JIT enabled according to the tests.",Investigation and Exploration,False,108,CONTRIBUTOR,False,False,False,0.6451612903,0.1503759398,1.0,0.3893129771,0.4730620837,0.5269379163,0.005002918608,4.74e-05
"@fjeremic , the problem is not specific to macOS as it also occurs on Linux.",Task Progress,False,76,CONTRIBUTOR,False,False,False,1.0,0.1052631579,1.0,0.3918575064,0.4730703195,0.5269296805,4.74e-05,0.001447858298
FYI Have just updated to 11.0.6 (openj9 0.18.0) so will report back on any findings,Bug Reproduction,False,83,NONE,True,False,False,1.0,0.1127819549,1.0,0.3944020356,0.4733217934,0.5266782066,0.001447858298,0.01656125888
"[1] After specified with:
CODE many times, it still ended up with the same ClassFormatError exception intermittently:
CODE
Looking at the java stacktrace in this file:
[system_core_java_stacktrace2.txt] URL 
it seems there was no XLST related method got compiled/optimized in JIT and the optimization on all compiled methods were disabled except the reflection related methods.",Bug Reproduction,True,382,CONTRIBUTOR,False,False,False,1.0,0.4511278195,0.25,0.3969465649,0.4761982657,0.5238017343,0.01656125888,0.01584223495
"[2] The core dump collected previously shows a few RAT specific methods were still compiled/optimized without specifying the JIT option (like -Xjit:exclude...,,dontInline=) above.",Bug Reproduction,False,179,CONTRIBUTOR,False,False,False,0.4333333333,0.1954887218,0.5,0.3994910941,0.4761982657,0.5238017343,0.01656125888,0.01584223495
"[system_core_java_stacktrace_origin.txt] URL 
CODE",Bug Reproduction,True,51,CONTRIBUTOR,False,False,False,0.06666666667,0.03007518797,0.75,0.4020356234,0.4761982657,0.5238017343,0.01656125888,0.01584223495
So I will try to disable optimizing these two RAT specific methods & other XLST related methods to see how it goes.,Solution Discussion,False,115,CONTRIBUTOR,False,False,False,0.35,0.1578947368,1.0,0.4045801527,0.4761982657,0.5238017343,0.01656125888,0.01584223495
"Another option to try to track this down is to use jit limitFiles: https://www.eclipse.org/openj9/docs/xjit/#limitfile

If you generate a compile log from a failing run using CODE, it can be used as a limit file control which methods are compiled in future runs.",Solution Discussion,True,264,MEMBER,False,False,False,1.0,0.3233082707,0.3333333333,0.4071246819,0.478949853,0.521050147,0.01584223495,0.009466671463
This allows binary searching through the compiled methods to find a small(er) set of methods that cause the failure.,Solution Discussion,False,116,MEMBER,False,False,False,0.4418604651,0.1428571429,0.6666666667,0.4096692112,0.478949853,0.521050147,0.01584223495,0.009466671463
This technique is only effective if the failure is fairly reproducible,Solution Discussion,False,70,MEMBER,False,False,False,0.2558139535,0.08270676692,1.0,0.4122137405,0.478949853,0.521050147,0.01584223495,0.009466671463
